,Pickup Lat,Pickup Long,Destination Lat,Destination Long,TravelTime,Distance
32,-1.2571472,36.795063299999995,-1.2753108999999998,36.8130185,7.602276728954548,3.781545760865663
33,-1.2836583000000001,36.7886014,-1.2721028,36.795348499999996,7.909034070177685,2.7520654641923605
34,-1.3247683000000001,36.85803,-1.3119323999999999,36.8382423,12.673277142524386,5.928650341707251
35,-1.3167113000000001,36.8301563,-1.2769540000000001,36.765926,33.316789304528406,13.406641084547058
36,-1.3270347,36.866736200000005,-1.3390024,36.8746657,17.901529226371704,5.449839038353569
37,-1.2814037,36.815031299999994,-1.292083,36.802646,7.66599062526976,2.918646678578399
38,-1.2921463,36.8029626,-1.3015197,36.7658456,16.838813027104337,5.427821227517071
39,-1.3276043,36.836921999999994,-1.273009,36.802807,24.542501985301342,8.598021274852911
40,-1.2877645,36.837853499999994,-1.2979147,36.785781400000005,19.697298473133216,6.5450947756775335
41,-1.2571472,36.795063299999995,-1.2618631999999999,36.8100226,8.05768724445261,2.3012809514228767
42,-1.2963097,36.7688221,-1.25843,36.69036,35.2692333073952,16.80545652965041
43,-1.304735,36.784605400000004,-1.2993231,36.7753372,7.862392416142119,1.9376702390015696
44,-1.273056,36.811298,-1.297324,36.787863200000004,16.423107313675498,6.642969164865771
45,-1.2546732,36.808679600000005,-1.27778,36.803925,17.116775489043896,5.14966257397805
46,-1.2551895,36.7822034,-1.2918290000000001,36.829358,21.011008988967408,7.682695020899212
47,-1.298529,36.816482,-1.2355548,36.84741939999999,25.381254203440967,10.44630929033103
48,-1.3714436,36.9221125,-1.2950041,36.814358299999995,34.25324077763447,17.121110122028767
49,-1.2600926000000001,36.8088685,-1.265715,36.823815,7.159549394109224,1.9799061629445156
50,-1.2553615,36.789537599999996,-1.2945178999999998,36.7685349,21.52923217880729,8.470501646601452
51,-1.2973827,36.794287100000005,-1.2663194,36.809901,14.945832186333075,6.335335869056902
52,-1.2571472,36.795063299999995,-1.3339943,36.7263409,41.95608542111759,17.309596674043075
53,-1.2945178999999998,36.7685349,-1.2553615,36.789537599999996,20.693363169979524,7.843994031918167
54,-1.2560221999999999,36.7886679,-1.22606,36.80039,15.984262539113427,6.38631400887355
55,-1.3004062,36.829741,-1.2638185,36.7930057,17.524995807198955,7.207479362330427
56,-1.2531983,36.8069669,-1.2629039,36.8048286,6.257423036855948,1.4060155118542255
57,-1.2844072,36.824729600000005,-1.2636435,36.9087594,37.65390294000549,15.901839385906674
58,-1.2551895,36.7822034,-1.2615888000000002,36.7928732,6.782534859734779,1.7774733839275807
59,-1.2991441000000001,36.7528804,-1.2638185,36.7930057,21.474855468342927,8.922266251019886
60,-1.3302996,36.8707935,-1.296342,36.810352,18.55533215980999,8.752696833713618
61,-1.2963097,36.7688221,-1.3043951999999999,36.766413799999995,10.826987074712232,2.3217630978296397
62,-1.2662728,36.8151265,-1.3250048,36.869718799999994,24.540607943912228,12.353846434870556
63,-1.2663631000000002,36.8163329,-1.2297799999999999,36.836215,14.343491721209045,7.4171905486633
64,-1.266837,36.799248999999996,-1.2628473,36.781805,6.913824782035558,2.16340952031388
65,-1.2551895,36.7822034,-1.3288106000000002,36.8697344,30.12915872744727,14.266257329888596
66,-1.2755887,36.8742523,-1.2677646,36.8298466,23.88958264503983,10.511163471413454
67,-1.3054537,36.8284768,-1.2756364,36.853548499999995,19.51559375181831,6.366246925578537
68,-1.3165542,36.700067,-1.28878,36.8168312,36.47928861258567,20.210139210407277
69,-1.3177546999999998,36.8303703,-1.306378,36.7519845,34.23173288095894,12.216945824272539
70,-1.2657709,36.730574600000004,-1.2922857,36.781327399999995,30.304790881018917,14.5690959855214
71,-1.2836583000000001,36.7886014,-1.323186,36.8319281,24.01265289835302,10.142566212172378
72,-1.2551895,36.7822034,-1.295156,36.809430600000006,19.888933606948264,7.741972999564576
73,-1.2951620000000001,36.8115914,-1.2728069,36.7962362,13.84068152168793,5.0889185428135555
74,-1.2763916000000002,36.8246826,-1.2876659,36.8179934,8.021271597779158,2.44784771950077
75,-1.2551895,36.7822034,-1.2628638,36.8070399,11.239072692975924,3.2201359045932962
76,-1.3060302,36.7665044,-1.2579303999999998,36.8019667,35.172121228501155,13.40195526184598
77,-1.300921,36.828195,-1.3296956,36.878209999999996,19.901852438693762,11.813714070445936
78,-1.2551895,36.7822034,-1.3083777,36.85900770000001,34.97027147617865,12.974865334874604
79,-1.2584143,36.8048002,-1.2551895,36.7822034,10.171880246987635,2.88971617370325
80,-1.2836832,36.8306719,-1.3056581,36.8445565,11.999561984321803,4.356779221328382
81,-1.2642197,36.716824700000004,-1.2844665000000002,36.7866113,22.83285617566603,12.316452785424511
82,-1.3228003000000002,36.8306435,-1.2638185,36.7930057,24.33675272072352,9.957640372677623
83,-1.2602337,36.79905479999999,-1.2784063,36.8222933,15.774363294417595,7.640858193419817
84,-1.3302996,36.8707935,-1.3136451999999998,36.7974014,26.277029097752383,11.064526542875281
85,-1.264865,36.810488,-1.2593048999999998,36.802937299999996,5.169480087421547,1.3145868530809568
86,-1.3020513999999999,36.77482979999999,-1.2934656999999998,36.8212737,18.45467342584934,6.674070190799155
87,-1.2579303999999998,36.8019667,-1.333148,36.922453000000004,38.15808465332407,20.717625434889783
88,-1.2571472,36.795063299999995,-1.2736646,36.814277399999995,7.427760020331802,3.5599835714175927
89,-1.2885528999999998,36.816014100000004,-1.2559559999999999,36.789867,14.07916297551754,6.56525063933738
90,-1.2820628,36.825323600000004,-1.2551895,36.7822034,18.715815423997725,7.281095934553775
91,-1.2561334,36.7990458,-1.2649605,36.798177700000004,8.999167467865277,2.687596095940204
92,-1.3167113000000001,36.8301563,-1.2574219,36.7927073,23.526457956522737,9.174673862703129
93,-1.300921,36.828195,-1.2867454,36.8259017,10.102836560025358,2.8344270622396253
94,-1.2980228999999999,36.78865,-1.298529,36.816482,10.345167229042607,3.9020544096317438
95,-1.2991441000000001,36.7528804,-1.3228003000000002,36.8306435,34.17889494967277,14.568044321259292
96,-1.3040899,36.7842136,-1.2998136999999998,36.7606908,9.89772596198606,2.9608759740205013
97,-1.2628638,36.8070399,-1.263419,36.8060348,0.6081978154801462,0.12810882006730226
98,-1.2571472,36.795063299999995,-1.2850638,36.813096,11.021433884707667,4.618242137458646
99,-1.2821421999999998,36.8161565,-1.3014461000000002,36.7661381,20.884527749398565,7.426505931777541
100,-1.2914795000000001,36.824897299999996,-1.3326173000000001,36.71462329999999,32.52047808874963,16.24620445938028
101,-1.2571472,36.795063299999995,-1.3194911,36.720085299999994,34.114930190379155,13.828525031367182
102,-1.3100586,36.850032899999995,-1.2615584,36.814950599999996,23.76848143396139,9.392558345444137
103,-1.228911,36.881876,-1.266837,36.799248999999996,21.566332131870553,11.975981604173713
104,-1.3210188999999999,36.841055100000005,-1.3044764,36.8843623,18.893045534787458,6.056570757459368
105,-1.2682478000000001,36.8072852,-1.2696908000000002,36.81519,4.905982018964595,1.739616375610724
106,-1.273733,36.818022,-1.2551895,36.7822034,14.690055352268613,5.83182760278018
107,-1.265715,36.823815,-1.228911,36.881876,17.69938642290138,11.958412900482799
108,-1.303596,36.778378000000004,-1.331619,36.847976,40.17550573241453,17.492621937956006
109,-1.2726506000000002,36.7960153,-1.2887076000000002,36.825465799999996,12.759342773847814,4.636987471048021
110,-1.2615888000000002,36.7928732,-1.2657464,36.780114399999995,10.973333970868289,4.796128069869575
111,-1.304735,36.784605400000004,-1.2562249,36.786866100000005,26.76442023668557,10.987219317599182
112,-1.312942,36.8152651,-1.2551895,36.7822034,25.549642756649998,11.264130003831836
113,-1.3054537,36.8284768,-1.3046069,36.807548499999996,10.605039858455953,3.5311105986759137
114,-1.2553615,36.789537599999996,-1.300921,36.828195,20.73080506788644,7.914031788106187
115,-1.3075974,36.8100855,-1.3010058999999998,36.8216816,10.489499710005555,2.7311990243931614
116,-1.2638185,36.7930057,-1.3004062,36.829741,19.597964642138013,8.338855517230954
117,-1.307143,36.825009,-1.265715,36.823815,19.49505747794231,7.141167789911139
118,-1.2551895,36.7822034,-1.3332749,36.870814700000004,34.14015085359978,15.276934921809548
119,-1.3198615,36.7110323,-1.300921,36.828195,28.63056374890075,17.06497356042173
120,-1.2770708,36.8231093,-1.29508,36.796863,11.714640162810126,4.38758268634495
121,-1.2770708,36.8231093,-1.3004062,36.829741,13.230916534767948,4.574248250862685
122,-1.2535486,36.7933541,-1.275931,36.8516227,24.74240450324897,8.289685793705823
123,-1.28878,36.8168312,-1.290894,36.822971,5.630198895220913,1.6602538411334453
124,-1.282357,36.782501,-1.2892762,36.764129,8.326015072841109,2.7598683302620635
125,-1.3217370000000002,36.81797879999999,-1.3005797,36.7729756,28.605314076586296,8.981545977546283
126,-1.2663631000000002,36.8163329,-1.2600926000000001,36.8088685,5.03986600447327,1.4816943753737535
127,-1.3025826,36.7670807,-1.2248308,36.801257299999996,28.463212715799415,12.972106425104535
128,-1.265715,36.823815,-1.228911,36.881876,17.69938642290138,11.958412900482799
129,-1.3167113000000001,36.8301563,-1.2991441000000001,36.7528804,33.47944056333236,11.831840930761674
130,-1.2551895,36.7822034,-1.3562374,36.904295399999995,41.514891826344815,23.135706693223174
131,-1.3177546999999998,36.8303703,-1.2574219,36.7927073,23.85106145748941,9.264256979756448
132,-1.3025643,36.8276716,-1.2741662,36.7969144,18.703265774042485,6.120978319972174
133,-1.2670213,36.7994482,-1.298194,36.800998,17.923860094556144,6.9886635177216
134,-1.2551895,36.7822034,-1.3441039,36.717774600000006,41.89864777524131,17.319267024418465
135,-1.2584143,36.8048002,-1.2860183,36.8975338,33.91771658758389,16.810043008806147
136,-1.301028,36.809368,-1.2866544,36.784310999999995,14.823981809962588,4.576692367307499
137,-1.2884146,36.810766799999996,-1.2571472,36.795063299999995,12.758607201752325,6.5377469753902675
138,-1.2852569,36.8976121,-1.290894,36.822971,27.61235328644491,9.894708450805357
139,-1.2628473,36.781805,-1.2600926000000001,36.8088685,11.956802014529067,3.8053311568779895
140,-1.3250048,36.869718799999994,-1.2815969999999999,36.826482,27.89043302968595,8.927484795617962
141,-1.2571472,36.795063299999995,-1.2998093000000002,36.859522600000005,28.0987405703421,12.63452742261732
142,-1.2721028,36.795348499999996,-1.288002,36.827379,14.11609412572009,4.838718119847704
143,-1.2551895,36.7822034,-1.2821883,36.826961100000005,19.076461306067582,6.752636423656347
144,-1.3167113000000001,36.8301563,-1.306378,36.7519845,33.90712937999226,12.12736270721922
145,-1.2285834999999998,36.882646799999996,-1.3077163,36.8043786,28.12366449230203,14.89696100448599
146,-1.2584143,36.8048002,-1.3010058999999998,36.8216816,17.161790739275574,6.191949510784496
147,-1.2561398000000001,36.8194374,-1.233018,36.8004477,14.024285930206405,6.538756876183828
148,-1.2925428999999997,36.7799999,-1.2693017,36.8022778,12.868040878698089,4.628144512866563
149,-1.2584143,36.8048002,-1.279395,36.825364,13.440904427531263,4.4118949408903045
150,-1.2283403,36.8822756,-1.290894,36.822971,23.34709806873918,10.979534597134505
151,-1.304033,36.7848695,-1.207546,36.7913976,42.3985452257768,20.287283231011855
152,-1.2595421999999998,36.7871178,-1.307726,36.839117,20.660082142797922,8.817310281853
153,-1.3167113000000001,36.8301563,-1.306378,36.7519845,33.90712937999226,12.12736270721922
154,-1.2950408000000002,36.809817200000005,-1.2753108999999998,36.8130185,9.809997434921495,4.345966680022108
155,-1.279395,36.825364,-1.2651643,36.807221399999996,10.662165018335958,3.3227010409030586
156,-1.2627937,36.815695700000006,-1.2733003999999999,36.7943468,13.144649302398369,5.215346746650195
157,-1.2613768,36.801941799999994,-1.3323107,36.8692616,27.190492808848603,12.97638932265501
158,-1.2874648000000002,36.8271985,-1.3254522,36.721658399999995,35.55092973032564,20.146530604509763
159,-1.2996533000000001,36.829262899999996,-1.2991441000000001,36.7528804,29.510325966964892,9.575376556674723
160,-1.2551895,36.7822034,-1.2346243000000001,36.8109003,23.134849109140003,9.023087275019853
161,-1.2533659,36.8142394,-1.2696908000000002,36.81519,8.41411396239514,2.3386915112708717
162,-1.2584143,36.8048002,-1.2591018999999999,36.800577000000004,3.7650005856057223,0.928793457931922
163,-1.307726,36.839117,-1.2595421999999998,36.7871178,21.95531255440836,9.368288339305497
164,-1.2551895,36.7822034,-1.2676026000000002,36.810362899999994,12.391574597382986,4.19699974057591
165,-1.3167113000000001,36.8301563,-1.306378,36.7519845,33.90712937999226,12.12736270721922
166,-1.2765736,36.851364600000004,-1.3472066,36.7692638,30.534914303671414,15.071291280559263
167,-1.225322,36.80855,-1.2584143,36.8048002,22.268438212837893,8.644163394228423
168,-1.3228003000000002,36.8306435,-1.2638185,36.7930057,24.33675272072352,9.957640372677623
169,-1.2844665000000002,36.7866113,-1.2948802,36.766374,12.208594669473188,3.4333892755975475
170,-1.2551895,36.7822034,-1.290724,36.81947,16.377773743631458,6.237353798445521
171,-1.2843046,36.774613200000005,-1.2859912,36.8756811,46.267501815290636,20.93696619528197
172,-1.3169591,36.7000029,-1.3326173000000001,36.71462329999999,7.497826033204912,3.1854197960219213
173,-1.2796151000000002,36.8910091,-1.2283403,36.8822756,25.421284629480464,11.6052390637027
174,-1.2726389999999999,36.794723,-1.290789,36.8024859,10.685068293200652,4.134516393491109
175,-1.2862033000000002,36.8152966,-1.2855921000000001,36.7788349,14.019291024320722,4.989150753947381
176,-1.304735,36.784605400000004,-1.3373344999999999,36.7118861,29.46686214145006,11.124469495369201
177,-1.2551895,36.7822034,-1.2585521000000002,36.7945765,6.559763290829493,1.747454452970855
178,-1.2551895,36.7822034,-1.2198413000000001,36.9054958,36.78064555061913,17.89467041071525
179,-1.2628473,36.781805,-1.265715,36.823815,13.90811714016918,6.265308986551534
180,-1.293515,36.897607,-1.265715,36.823815,34.83534722886174,13.469550399917443
181,-1.2951297,36.8335521,-1.2684319,36.81658529999999,14.730092213201488,5.814572232674269
182,-1.3177546999999998,36.8303703,-1.3077869,36.844320700000004,12.212637728535864,4.361175237470488
183,-1.2194214,36.891564200000005,-1.2571472,36.795063299999995,33.36502854985648,22.759747303691636
184,-1.2551895,36.7822034,-1.2651643,36.807221399999996,11.79931703180446,3.442267619304516
185,-1.2527958000000001,36.8003131,-1.2584143,36.8048002,3.9172127640164143,1.04388721602924
186,-1.2551895,36.7822034,-1.2095044,36.783206400000005,30.743710157044347,12.385708157219556
187,-1.2384056,36.8718698,-1.275931,36.8516227,20.61585224402467,7.553647402864864
188,-1.300921,36.828195,-1.2721466000000001,36.8155359,13.216193168623938,4.816355944792817
189,-1.259478,36.801781299999995,-1.228911,36.881876,24.80115341840547,14.040349929074502
190,-1.2972834999999998,36.809687,-1.2650027,36.8126242,12.319902110728279,5.0743814525715925
191,-1.2879041000000002,36.8217926,-1.2859912,36.8756811,24.832180917208944,8.708597420779363
192,-1.2551895,36.7822034,-1.270054,36.815164,11.94175665989084,4.81496440773396
193,-1.300921,36.828195,-1.2353665,36.8128044,27.74383870773971,11.332827216808363
194,-1.2663631000000002,36.8163329,-1.331619,36.847976,35.06295719162703,15.242346997877732
195,-1.2674273999999999,36.787082700000006,-1.2615584,36.814950599999996,14.812882967630758,5.684786964656221
196,-1.3078623999999999,36.7697658,-1.3028531,36.818680900000004,31.998344032340622,9.490840545386847
197,-1.2612573999999999,36.7879622,-1.3253037,36.8942439,34.1534481709635,17.885682720162713
198,-1.3004062,36.829741,-1.2770708,36.8231093,18.84624045639158,5.53495325036417
199,-1.3323107,36.8692616,-1.2684319,36.81658529999999,25.530787815316152,11.205656957480121
200,-1.2527958000000001,36.8003131,-1.2584143,36.8048002,3.9172127640164143,1.04388721602924
201,-1.2595421999999998,36.7871178,-1.2566586000000002,36.792968200000004,2.8988048198057705,1.2441696743331059
202,-1.302478,36.786003799999996,-1.3123652,36.796426600000004,23.17396974606199,8.093469142434438
203,-1.2963097,36.7688221,-1.2871375,36.8898931,45.04644821578218,20.87735075874903
204,-1.2329501,36.808385200000004,-1.2536797,36.7995085,17.60351880192272,6.894153700910182
205,-1.2551895,36.7822034,-1.2985749,36.8088,20.930981537928687,8.159866036425798
206,-1.2551895,36.7822034,-1.2821378,36.7740428,17.209646153357752,7.079499899907258
207,-1.2963097,36.7688221,-1.2852299999999999,36.8248292,22.037534754003794,7.573008336614335
208,-1.3004062,36.829741,-1.2574219,36.7927073,18.614016323374994,8.002733917120247
209,-1.3228003000000002,36.8306435,-1.2638185,36.7930057,24.33675272072352,9.957640372677623
210,-1.299207,36.8414337,-1.2764851000000002,36.8007126,22.706432908191438,8.306021983880063
211,-1.316961,36.820337,-1.2681181000000001,36.8022805,22.834328796740945,7.990558090249954
212,-1.3882008,36.7699445,-1.2784063,36.8222933,44.39597168450109,18.56279806477278
213,-1.2854453000000001,36.818836299999994,-1.2684666999999998,36.8002891,11.101238341904605,3.7680445459987255
214,-1.293082,36.8278578,-1.233018,36.8004477,30.94873433998472,12.72532550458327
215,-1.2551895,36.7822034,-1.312406,36.827447,24.693122129881687,9.374026572637234
216,-1.2996533000000001,36.829262899999996,-1.306378,36.7519845,29.938014783624784,9.870898333132269
217,-1.3302996,36.8707935,-1.2868736,36.780588200000004,31.196132767047576,13.073857357601137
218,-1.275931,36.8516227,-1.2234518,36.8811525,24.957492841002345,11.677171962849865
219,-1.3167113000000001,36.8301563,-1.3004062,36.829741,9.515322514802445,2.756006512161047
220,-1.290894,36.822971,-1.2612974,36.7993448,15.811143150080248,7.470180125266474
221,-1.30484,36.8300956,-1.2963097,36.7688221,24.856279298301153,9.327116422390086
222,-1.1671421,36.8314458,-1.2551895,36.7822034,43.373873264241084,21.380624417009926
223,-1.3206928999999998,36.8621776,-1.2239216,36.8792146,41.755252915107086,16.906295305435684
224,-1.2615584,36.814950599999996,-1.2963097,36.7688221,27.12809563015207,9.829722112266685
225,-1.2551895,36.7822034,-1.2603403,36.7998848,8.623658018452494,2.262736327110101
226,-1.3044267,36.8264567,-1.2615888000000002,36.7928732,15.946222469191891,6.741026694711824
227,-1.2998129999999999,36.787139200000006,-1.3700383,36.9190174,32.98226681002168,20.72348077845826
228,-1.3077869,36.844320700000004,-1.3004062,36.829741,6.476768853449645,2.622822471454284
229,-1.300921,36.828195,-1.3882008,36.7699445,28.90989022353873,14.852269245478908
230,-1.2285834999999998,36.882646799999996,-1.1971022,36.926895200000004,16.78774217773542,11.355500520460954
231,-1.2571472,36.795063299999995,-1.2343236000000002,36.8861,28.41667183675948,13.468182805382101
232,-1.2551895,36.7822034,-1.2935508,36.794894899999996,22.10090304124144,8.658602885480933
233,-1.2937193,36.8236214,-1.2656393999999997,36.804041999999995,17.046933751196534,5.904490685684255
234,-1.2551895,36.7822034,-1.3562374,36.904295399999995,41.514891826344815,23.135706693223174
235,-1.266837,36.799248999999996,-1.2600926000000001,36.8088685,12.191251452233958,4.5247734827786985
236,-1.2584143,36.8048002,-1.2561334,36.7990458,3.829035254094925,1.1688110441311115
237,-1.273056,36.811298,-1.2019821000000002,36.8054972,25.733580150553856,12.05971545850002
238,-1.300921,36.828195,-1.3882008,36.7699445,28.90989022353873,14.852269245478908
239,-1.3191527,36.6758827,-1.3038645,36.8684596,48.52184031271582,27.28303386548028
240,-1.3302996,36.8707935,-1.290789,36.8024859,22.988895048445194,11.891905055033728
241,-1.302222,36.75873,-1.2812549,36.7236622,22.789708870230076,5.375840510119835
242,-1.300921,36.828195,-1.2662229,36.83603970000001,18.796699932150858,7.60800334853477
243,-1.2527958000000001,36.8003131,-1.2765736,36.851364600000004,24.415904347520996,8.107896381355397
244,-1.2672588,36.8000252,-1.2551895,36.7822034,11.349962401328481,3.6588126569499853
245,-1.3004062,36.829741,-1.2991441000000001,36.7528804,30.10147429018464,9.67390127669879
246,-1.273056,36.811298,-1.3006167,36.792557,14.484484825335992,6.004392603377459
247,-1.2659447,36.7508667,-1.3632162,36.9108253,40.07344648343133,24.778304343223336
248,-1.300921,36.828195,-1.2839729,36.8115146,12.015791997955377,3.567061081903668
249,-1.304033,36.7848695,-1.2643343,36.7447423,24.19420427899518,10.419952382381402
250,-1.2857671,36.7875614,-1.2571472,36.795063299999995,15.177688189355289,6.498176505384738
251,-1.2527958000000001,36.8003131,-1.2551895,36.7822034,9.147634882879009,2.5773899661979884
252,-1.2658334999999998,36.804286700000006,-1.290894,36.822971,9.903787251229772,3.988728216921088
253,-1.2285834999999998,36.882646799999996,-1.2584143,36.8048002,26.24844649813774,11.741222447102018
254,-1.3104506,36.8687235,-1.3298292999999999,36.7128909,38.57085783393278,22.682621802956636
255,-1.2570328000000002,36.7869744,-1.2993231,36.7753372,23.095835494339408,9.125744254224905
256,-1.3167113000000001,36.8301563,-1.306378,36.7519845,33.90712937999226,12.12736270721922
257,-1.2551895,36.7822034,-1.2387934999999999,36.671595700000005,43.96309669205983,19.64489744428171
258,-1.3254522,36.721658399999995,-1.2950408000000002,36.809817200000005,31.688784529679285,18.953374514739252
259,-1.2728069,36.7962362,-1.288269,36.818275299999996,8.884031568967691,3.541308332536734
260,-1.3705766000000001,36.9120742,-1.279395,36.825364,42.76595548719064,17.938365615113714
261,-1.304735,36.784605400000004,-1.2729652,36.8064396,19.578503070878092,7.638114482734793
262,-1.303596,36.778378000000004,-1.3188358999999998,36.703852600000005,25.252683335670007,9.503751093964436
263,-1.2844795,36.7817533,-1.3012902,36.80964,15.337122035250962,4.809847976208824
264,-1.2571472,36.795063299999995,-1.302453,36.8668919,33.75040590738556,12.841784875148463
265,-1.2553615,36.789537599999996,-1.2687962,36.825707,14.498372775822345,7.53432840451577
266,-1.3228003000000002,36.8306435,-1.2638185,36.7930057,24.33675272072352,9.957640372677623
267,-1.265981,36.793612100000004,-1.3046007,36.821174299999996,22.402725131079645,8.506196049926618
268,-1.2584143,36.8048002,-1.2413316,36.878552500000005,23.726130343446236,10.586533761498318
269,-1.2551895,36.7822034,-1.304023,36.788389,25.637631770267927,10.129018124408654
270,-1.2924639,36.77957979999999,-1.2571472,36.795063299999995,19.578144514549116,8.132016845473089
271,-1.2932803,36.774089000000004,-1.2853860000000001,36.8304605,23.32581194997421,7.624319691116177
272,-1.2664227,36.7453671,-1.2661657,36.8015748,18.633854837299317,11.20432184170418
273,-1.277551,36.8273641,-1.2963097,36.7688221,27.64224171729408,9.224834985574017
274,-1.2551895,36.7822034,-1.3108783000000002,36.8392726,27.41074912322962,11.143870175652609
275,-1.225322,36.80855,-1.2857117,36.7968296,30.717221992989227,12.139519170910393
276,-1.2551895,36.7822034,-1.282937,36.781698399999996,20.118618400191107,7.710490843467802
277,-1.2799394,36.8192374,-1.3562374,36.904295399999995,32.421321102678505,19.434605256590228
278,-1.2960265,36.8780276,-1.2551895,36.7822034,39.769371257256246,16.49395583989899
279,-1.2595421999999998,36.7871178,-1.2566586000000002,36.792968200000004,2.8988048198057705,1.2441696743331059
280,-1.279395,36.825364,-1.3222535,36.8246176,22.23709008308838,9.135291988741054
281,-1.3313643,36.857742200000004,-1.3444459999999998,36.756597,19.53537782140456,12.582645429525408
282,-1.303596,36.778378000000004,-1.228911,36.881876,36.271390777305925,18.98368369897241
283,-1.2918246,36.801584999999996,-1.3368903,36.767101000000004,21.88749295344772,11.909321698214374
284,-1.2551895,36.7822034,-1.3015998,36.8764939,42.05508595925612,15.358349076889185
285,-1.2809846999999999,36.8274169,-1.2674273999999999,36.787082700000006,16.22758928907097,5.843613791528602
286,-1.303596,36.778378000000004,-1.265715,36.823815,21.37175631655559,9.010502646464907
287,-1.2551895,36.7822034,-1.2898178999999999,36.827084899999996,20.012573905223707,7.526175549809346
288,-1.3250048,36.869718799999994,-1.333148,36.922453000000004,14.609342278837207,8.75796105750094
289,-1.3227181000000001,36.8528097,-1.378256,36.747862,36.09276566010649,18.56233976581199
290,-1.2551895,36.7822034,-1.3221141,36.8636835,34.3184190289674,15.684543655049202
291,-1.28878,36.8168312,-1.2413316,36.878552500000005,24.317193441014112,10.97714411282311
292,-1.2715686000000002,36.8023526,-1.375192,36.9361554,45.01639185392133,23.462482429886844
293,-1.206696,36.847709,-1.3282758,36.8590281,41.996719782377305,21.949130982626333
294,-1.3169591,36.7000029,-1.3472066,36.7692638,23.744337081955173,10.889954256023834
295,-1.2857763999999998,36.8236622,-1.2121659,36.811243700000006,26.980335101621026,12.079888156771007
296,-1.300921,36.828195,-1.3198615,36.7110323,31.457241536874083,18.383684129699716
297,-1.2702120000000001,36.82108770000001,-1.2635486999999999,36.8177196,5.23185000744134,1.378236518174465
298,-1.2600926000000001,36.8088685,-1.2628473,36.781805,13.27914475276879,4.564395638725471
299,-1.2654716000000001,36.7983635,-1.2313147,36.80168629999999,21.132635989470213,9.953247171784556
300,-1.2649605,36.798177700000004,-1.3015197,36.7658456,23.270409168140183,8.968196708239057
301,-1.3167113000000001,36.8301563,-1.2638185,36.7930057,22.437437440346702,8.379419307913315
